mol_index,smiles,exp_logp,rdkit_logp,mw,num_atoms,atom_contribs
2299,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)N)C(=O)C(F)(F)F,1.74,-0.3638999999999999,395.3810000000001,28,"[ 0.1441  0.      0.1441 -0.2051 -0.7096 -0.2783 -0.1526 -0.0516 -0.3239
 -0.8186  0.1788  0.4619  0.1581  0.1581  0.2713  0.2713  0.1581  0.1581
  0.1581  0.1581  0.1581 -1.027  -0.2783 -0.1526 -0.2051  0.4202  0.4202
  0.4202]"
3353,c1ccc(nc1)c2n[nH]c(n2)c3ccncc3,1.48,0.7304999999999998,223.23900000000003,17,"[ 0.1581  0.1581  0.1581  0.2713 -0.3239  0.1581  0.2713 -0.3239 -0.3239
  0.2713 -0.3239  0.2713  0.1581  0.1581 -0.3239  0.1581  0.1581]"
2988,CCN1C(=O)N(CC)c2[nH]c(nc2C1=O)c3ccccc3,3.3,-0.4661000000000002,284.319,21,"[ 0.1441 -0.0516 -0.3239 -0.8186  0.1788 -0.3239 -0.0516  0.1441  0.2955
 -0.3239  0.2713 -0.3239  0.2955 -0.8186  0.1788  0.2713  0.1581  0.1581
  0.1581  0.1581  0.1581]"
1454,O[C@]1(CN2CCC1CC2)C#Cc3ccc(Oc4ccc(cc4)C(=O)NC5CCS(=O)(=O)C5)cc3,1.64,-0.9405,480.58600000000024,34,"[-0.2893 -0.2051 -0.2035 -0.3187 -0.2035  0.1441  0.      0.1441 -0.2035
  0.0017  0.0017  0.136   0.1581  0.1581  0.5437 -0.4195  0.5437  0.1581
  0.1581  0.136   0.1581  0.1581 -0.2783  0.1129 -0.7096 -0.2051  0.1441
 -0.2035 -0.0024 -0.3339 -0.3339 -0.2035  0.1581  0.1581]"
3910,NC(=O)Cc1nc(cs1)c2ccccc2,1.3,0.4255000000000002,218.281,15,"[-1.019  -0.2783 -0.1526 -0.0516  0.136  -0.3239  0.2713  0.1581  0.6237
  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
3441,CCn1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,3.2,1.0042999999999997,323.3960000000001,24,"[ 0.1441 -0.0516 -0.3239  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955
  0.2955  0.1581  0.4619 -0.5188 -0.2783  0.4833 -0.3187 -0.2035 -0.2035
 -0.0684 -0.2035 -0.2035  0.1581  0.1581  0.2955]"
3635,COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4OC)cc1,3.14,0.8088,429.48000000000013,32,"[-0.2035 -0.0684 -0.2035 -0.2035 -0.7096 -0.2783  0.1129  0.136   0.1581
  0.1581  0.4619 -0.5188  0.4619 -0.3239  0.1581  0.2955  0.1581  0.2713
  0.1581  0.1581  0.2955 -0.3239  0.2713  0.1581  0.1581 -0.3239  0.1581
  0.5437 -0.4195 -0.2035  0.1581  0.1581]"
91,Cc1cc(CCCOc2c(Cl)cc(cc2Cl)C3=NCCO3)on1,3.72,2.110220000000001,355.2210000000002,23,"[ 0.08452  0.136    0.1581   0.136   -0.0516   0.1441  -0.2035  -0.4195
  0.5437   0.245    0.6895   0.1581   0.136    0.1581   0.245    0.6895
 -0.2783   0.1836  -0.2035  -0.2035  -0.0684   0.1552  -0.3239 ]"
3197,Cc1c(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cccc1C(=O)N,1.6,0.2879200000000002,350.4620000000001,26,"[ 0.08452  0.136    0.5437  -0.4195  -0.2051   0.1441  -0.2051   0.1441
  0.1441  -0.2051   0.1441  -0.3187  -0.0516   0.136    0.1581   0.1581
  0.1581   0.1581   0.1581   0.1581   0.1581   0.1581   0.136   -0.2783
  0.1129  -1.019  ]"
77,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,2.47,0.8203999999999996,358.35600000000005,26,"[ 0.1441  0.1193 -0.5188  0.4619 -0.3239  0.1581  0.      0.4202  0.4619
 -0.5188  0.4619  0.1581  0.136  -0.3239 -0.3239  0.1193  0.1441  0.1441
 -0.3239  0.136  -0.3239  0.1581  0.      0.4202  0.1581 -0.3239]"
1205,CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,3.26,0.5061999999999998,301.41500000000013,21,"[-0.2035  0.6482 -0.0516  0.136   0.1581  0.4619 -0.3239  0.2713 -0.3239
  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581 -0.4458 -0.2035 -0.2035
 -0.0684 -0.2035 -0.2035]"
2786,OC1(CCN(CC1)c2ccc3nnc(n3n2)C(F)(F)F)c4ccc(F)cc4,3.5,1.3158999999999998,381.333,27,"[-0.2893 -0.0967  0.1441 -0.2035 -0.4458 -0.2035  0.1441  0.4619  0.1581
  0.1581  0.2955 -0.3239 -0.3239  0.136  -0.3239 -0.3239 -0.0967  0.4202
  0.4202  0.4202  0.136   0.1581  0.1581  0.      0.4202  0.1581  0.1581]"
2884,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3C#N)cn2,2.81,-0.57262,396.4510000000001,29,"[ 0.1441  -0.2051   0.1441   0.1441  -0.0684  -0.2783   0.4833  -0.3187
 -0.2035  -0.2035  -0.4458  -0.2035  -0.2035   0.4619  -0.3239   0.1581
  0.5437  -0.4195  -0.0516   0.136    0.1581   0.1581  -0.3239   0.1581
  0.136    0.0017   0.01508  0.1581  -0.3239 ]"
2287,Clc1ccc(cc1Cl)[C@@H]2CNCC=CC2,1.95,1.9363000000000001,242.14899999999997,15,"[ 0.6895  0.245   0.1581  0.1581  0.136   0.1581  0.245   0.6895  0.1193
 -0.2035 -0.7096 -0.2035  0.1551  0.1551  0.1441]"
3464,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,3.14,-0.09729999999999997,356.4260000000001,26,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.136  -0.0516 -0.0684 -0.2783
  0.4833 -0.3187 -0.2035  0.1441  0.     -0.2035 -0.5188  0.4619 -0.3239
  0.1581  0.1581  0.1581 -0.3239  0.1441 -0.2035  0.1581  0.1581]"
3572,COc1ccc2nc(C)cc(c2c1)n3cc(CNC(=O)C)nn3,1.6,-0.4135800000000002,311.345,23,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.2955  -0.3239   0.136
  0.08452  0.1581   0.2713   0.2955   0.1581  -0.3239   0.1581   0.136
 -0.0516  -0.7096  -0.2783  -0.1526   0.1441  -0.3239  -0.3239 ]"
244,COc1cc(O)cc2OC=C(C(=O)c12)c3ccc(O)cc3,2.0,2.1852,284.267,21,"[-0.2035 -0.4195  0.5437  0.1581  0.5437 -0.2893  0.1581  0.2955  0.1552
  0.1581  0.2713 -0.8186  0.1788  0.2955  0.2713  0.1581  0.1581  0.5437
 -0.2893  0.1581  0.1581]"
2274,CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,1.9,-0.49250000000000027,451.55600000000015,32,"[-0.2035 -0.3187 -0.2035 -0.2035  0.1441 -0.2035 -0.7096 -0.0024 -0.3339
 -0.3339  0.1893  0.1581  0.1581  0.4619 -0.5188  0.4619 -0.3239  0.1581
  0.1581  0.2713 -0.3239  0.2713  0.1581 -0.3239  0.2955  0.1581  0.1581
  0.1581  0.1581 -0.3239  0.1581  0.1581]"
763,CC(=O)c1ccc2NC(=CC(=O)c2c1)c3cccnc3,1.41,1.2254999999999996,264.284,20,"[ 0.1441 -0.2783  0.1129  0.136   0.1581  0.1581  0.2955 -0.3239  0.2713
  0.1581 -0.8186  0.1788  0.2955  0.1581  0.2713  0.1581  0.1581  0.1581
 -0.3239  0.1581]"
3618,COc1ccc(cc1)c2cc(O)nc(N)n2,1.52,0.2952999999999999,217.22799999999998,16,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.2713  0.1581  0.1581  0.2713
  0.1581  0.5437 -0.2893 -0.3239  0.4619 -1.027  -0.3239]"
3357,Oc1c2C(=O)NNC(=O)c2nc3cc(Cl)cc(Cl)c13,0.89,1.3702999999999999,298.085,19,"[-0.2893  0.5437  0.2955 -0.8186  0.1788 -0.3239 -0.3239 -0.8186  0.1788
  0.2955 -0.3239  0.2955  0.1581  0.245   0.6895  0.1581  0.245   0.6895
  0.2955]"
1522,CCOC(=O)c1ccc(CCN2CCN(CC2)c3ccc(C)nn3)cc1,2.58,-0.8715799999999999,354.45399999999995,26,"[ 0.1441  -0.2035  -0.0684  -0.2783   0.1129   0.136    0.1581   0.1581
  0.136   -0.0516  -0.2035  -0.3187  -0.2035  -0.2035  -0.4458  -0.2035
 -0.2035   0.4619   0.1581   0.1581   0.136    0.08452 -0.3239  -0.3239
  0.1581   0.1581 ]"
3116,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(Cl)ccn34)N5CCN(CC5)C(=O)C,4.2,1.5985999999999998,512.4010000000003,35,"[-0.2035 -0.4195  0.5437  0.1581  0.4619  0.1581  0.1581  0.4619 -0.5188
  0.4619 -0.3239  0.1581  0.245   0.6895  0.2713 -0.3239  0.2713  0.1581
 -0.3239  0.2955  0.1581  0.245   0.6895  0.1581  0.1581 -0.3239 -0.4458
 -0.2035 -0.2035 -0.3187 -0.2035 -0.2035 -0.2783 -0.1526  0.1441]"
2914,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3ccccn3)C(=O)C(F)(F)F,2.15,0.03259999999999985,529.5190000000002,38,"[ 0.1441  0.      0.1441 -0.2051 -0.7096 -0.2783 -0.1526 -0.0516 -0.3239
 -0.8186  0.1788  0.4619  0.1581  0.1581  0.2713  0.2713  0.1581  0.1581
  0.1581  0.1581  0.1581 -0.5188 -0.2783  0.4833 -0.7096 -0.0516  0.136
  0.1581  0.1581  0.1581  0.1581 -0.3239 -0.2783 -0.1526 -0.2051  0.4202
  0.4202  0.4202]"
4152,Nc1ccc(cn1)C(=O)Nc2cccc(c2)c3nc(N4CCOCC4)c5oc6ncccc6c5n3,3.44,0.6475,467.4890000000004,35,"[-1.027   0.4619  0.1581  0.1581  0.136   0.1581 -0.3239 -0.2783  0.1129
 -0.5188  0.4619  0.1581  0.1581  0.1581  0.2713  0.1581  0.2713 -0.3239
  0.4619 -0.4458 -0.2035 -0.2035 -0.0684 -0.2035 -0.2035  0.2955  0.1552
  0.2955 -0.3239  0.1581  0.1581  0.1581  0.2955  0.2955 -0.3239]"
1668,COC[C@H](C)Oc1cc(Oc2ccc(cc2)S(=O)(=O)C)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,-0.41,0.4233999999999999,500.5290000000003,35,"[-0.2035 -0.0684 -0.2035 -0.2051  0.1441 -0.4195  0.5437  0.1581  0.5437
 -0.4195  0.5437  0.1581  0.1581  0.1893  0.1581  0.1581 -0.0024 -0.3339
 -0.3339 -0.2035  0.1581  0.136   0.1581 -0.2783  0.1129 -0.5188  0.4619
  0.1581  0.1581  0.136   0.1581 -0.3239 -0.2783  0.1129 -0.2893]"
1107,CCN(CC)C(C)C(=O)c1ccccc1,1.18,0.26260000000000006,205.30100000000002,15,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2051  0.1441 -0.2783  0.1129
  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
1184,CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c2ccc(Cl)cc2,3.0,1.265,447.34000000000015,28,"[-0.2035 -0.7096 -0.2783  0.4833 -0.0684 -0.2035 -0.2051  0.1441 -0.4458
  0.4619  0.1581  0.245   0.6895  0.1581  0.1581  0.136  -0.0516 -0.2893
 -0.0024 -0.3339 -0.3339  0.1893  0.1581  0.1581  0.245   0.6895  0.1581
  0.1581]"
2537,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,2.63,-0.0686,368.377,24,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.0024 -0.3339 -0.3339  0.1893
  0.1581  0.1581  0.4619 -0.5188 -0.2783 -0.1526 -0.2051  0.1441 -0.2893
 -0.2051  0.4202  0.4202  0.4202  0.1581  0.1581]"
1337,N(c1ccccc1)c2[nH]nnc2c3ccccc3,3.37,1.5568999999999997,236.278,18,"[-0.5188  0.4619  0.1581  0.1581  0.1581  0.1581  0.1581  0.4619 -0.3239
 -0.3239 -0.3239  0.2713  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
72,Cn1cncc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,3.16,0.34730000000000005,499.9620000000003,36,"[-0.1444 -0.3239  0.1581 -0.3239  0.1581  0.2713  0.2713  0.2955 -0.8186
  0.1788 -0.3239 -0.0516  0.0017  0.0017 -0.8186  0.1788 -0.3239 -0.0516
  0.      0.1441  0.1441  0.2955 -0.3239 -0.3239 -0.0516  0.136   0.1581
  0.1581 -0.3239  0.2955  0.1581  0.1581  0.245   0.6895  0.1581  0.2955]"
392,OC(=O)c1ccccc1Cn2nnc(n2)c3cccc(OCc4ccc5ccccc5n4)c3,2.1,1.7017999999999998,437.4590000000002,33,"[-0.2893 -0.2783  0.1129  0.136   0.1581  0.1581  0.1581  0.1581  0.136
 -0.0516 -0.3239 -0.3239 -0.3239  0.2713 -0.3239  0.2713  0.1581  0.1581
  0.1581  0.5437 -0.4195 -0.0516  0.136   0.1581  0.1581  0.2955  0.1581
  0.1581  0.1581  0.1581  0.2955 -0.3239  0.1581]"
565,Oc1ccc2OC(=O)C(=Cc2c1)c3ccccc3,3.12,2.3263000000000003,238.24200000000002,18,"[-0.2893  0.5437  0.1581  0.1581  0.2955  0.1552 -0.8186  0.1788  0.2713
  0.1581  0.2955  0.1581  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
3561,Clc1ccccc1NC(=O)c2cc[nH]n2,2.58,1.1489999999999996,221.647,15,"[ 0.6895  0.245   0.1581  0.1581  0.1581  0.1581  0.4619 -0.5188 -0.2783
  0.1129  0.136   0.1581  0.1581 -0.3239 -0.3239]"
1603,CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCC(O)CC4,2.74,0.8804,442.46600000000024,32,"[ 0.1441 -0.2035 -0.4195  0.5437  0.1581  0.2955 -0.3239  0.1581  0.136
 -0.2783  0.1129 -1.019   0.4619 -0.5188  0.4619  0.1581  0.1581  0.
  0.4202  0.1581  0.      0.4202  0.2955  0.1581  0.4619 -0.4458 -0.2035
  0.1441 -0.2051 -0.2893  0.1441 -0.2035]"
1748,CN(C)CCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.29,0.5923999999999997,412.4970000000001,31,"[-0.2035 -0.3187 -0.2035 -0.2035 -0.2035 -0.7096 -0.2783  0.1129  0.136
  0.1581  0.1581  0.4619 -0.5188  0.4619 -0.3239  0.1581  0.2955  0.1581
  0.2713  0.1581  0.1581  0.2955 -0.3239  0.2713  0.1581  0.1581 -0.3239
  0.1581  0.1581  0.1581  0.1581]"
1464,C(=C\c1c(nc2sccn12)c3ccccc3)/c4ccncn4,3.4,2.5472000000000006,304.37800000000004,22,"[ 0.264   0.264   0.136   0.2713 -0.3239  0.2955  0.6237  0.1581  0.1581
 -0.3239  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581  0.136   0.1581
  0.1581 -0.3239  0.1581 -0.3239]"
3400,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCCCO)C(F)(F)F,2.1,-0.11649999999999994,404.7940000000001,25,"[ 0.1441 -0.2051 -0.2893 -0.2783 -0.1526 -0.5188  0.4619  0.1581  0.1581
  0.1893  0.1581  0.245   0.6895 -0.0024 -0.3339 -0.3339 -0.7096 -0.2035
  0.1441 -0.2035 -0.2893 -0.2051  0.4202  0.4202  0.4202]"
3036,CCOc1ccc(cc1)N2C(=O)c3ccccc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(cc5)C(F)(F)F,4.25,2.9636999999999993,586.6140000000004,43,"[ 0.1441 -0.2035 -0.4195  0.5437  0.1581  0.1581  0.2713  0.1581  0.1581
 -0.3239 -0.8186  0.1788  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955
 -0.3239  0.136   0.1193  0.1441 -0.3187 -0.0516  0.136   0.1581  0.1581
  0.1581 -0.3239  0.1581 -0.2783 -0.1526 -0.0516  0.136   0.1581  0.1581
  0.136   0.1581  0.1581 -0.0967  0.4202  0.4202  0.4202]"
2867,CCOc1ccc2C=CC(=O)Oc2c1,2.2,0.9617,190.19799999999995,14,"[ 0.1441 -0.2035 -0.4195  0.5437  0.1581  0.1581  0.2955  0.1581  0.1581
 -0.8186  0.1788  0.1552  0.2955  0.1581]"
430,CCS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-0.11,-2.8097000000000003,529.6190000000004,37,"[ 0.1441 -0.2035 -0.0024 -0.3339 -0.3339  0.1893  0.1581  0.1581  0.5437
 -0.4195 -0.2035 -0.2783 -0.1526 -0.4458 -0.2035 -0.2035 -0.3187 -0.2035
  0.1441 -0.2051  0.1441 -0.2035 -0.7096 -0.0516  0.136   0.1581  0.1581
  0.5437 -0.4195 -0.2035 -0.2783 -0.1526 -0.5188  0.4619 -0.3239  0.4619
  0.1581]"
3886,COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c3ccc(C)cc3)cc1OCCN(C)C,1.68,0.46411999999999964,551.4630000000002,34,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.136   -0.0516  -0.4195
  0.5437  -0.3239   0.198    0.8456   0.1581  -0.3239   0.4619  -0.5188
 -0.0024  -0.3339  -0.3339   0.1893   0.1581   0.1581   0.136    0.08452
  0.1581   0.1581   0.1581   0.5437  -0.4195  -0.2035  -0.2035  -0.3187
 -0.2035  -0.2035 ]"
2497,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nccs4,1.3,-1.3957199999999994,387.5090000000001,27,"[-0.1526  -0.2783  -0.7096  -0.2051   0.1441   0.1441   0.0017   0.01508
  0.       0.1441   0.1441   0.1441   0.1441   0.      -0.2783  -0.1526
 -0.3187  -0.2035  -0.2035  -0.4458  -0.2035  -0.2035   0.4619  -0.3239
  0.1581   0.1581   0.6237 ]"
2093,Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23,2.84,0.21242000000000028,478.6360000000002,32,"[ 0.08452  0.136    0.1581   0.1581   0.1581   0.1581   0.136   -0.0516
 -0.2035  -0.0684  -0.2035   0.1441  -0.2035  -0.0024  -0.3339  -0.3339
 -0.2035  -0.2035  -0.7096  -0.2035  -0.0516   0.136    0.1581   0.1581
  0.5437  -0.2893   0.2955  -0.3239   0.5437  -0.2893   0.6237   0.2955 ]"
3162,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2,3.6,0.11379999999999985,399.8780000000001,28,"[-0.2035 -0.3187 -0.2035 -0.2783 -0.1526 -0.2051 -0.2893 -0.2051 -0.0516
  0.136   0.1581  0.1581  0.1581  0.1581  0.1581 -0.7096 -0.2783  0.1129
  0.136   0.1581  0.2955  0.1581  0.245   0.6895  0.1581  0.1581  0.2955
 -0.3239]"
3175,COc1cc(O)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,-0.27,-0.09340000000000004,448.4970000000002,31,"[-0.2035 -0.4195  0.5437  0.1581  0.5437 -0.2893  0.1893  0.1581  0.4619
 -0.5188 -0.2783 -0.1526  0.1441  0.1441 -0.2783 -0.1526 -0.2893 -0.0024
 -0.3339 -0.3339 -0.4458 -0.2051  0.1441  0.1441 -0.0516  0.136   0.1581
  0.1581  0.1581  0.1581  0.4619]"
262,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,1.69,0.3334999999999999,254.29300000000003,19,"[-0.2035 -0.4195  0.5437  0.1581  0.1581 -0.3239  0.136  -0.0516 -0.0516
  0.136  -0.3239  0.2955  0.1581  0.1581  0.1581 -0.3239  0.2955 -0.3239
  0.1581]"
3458,Nc1nc2ccc(Cl)cc2c3nc(nn13)c4occc4,3.98,1.6066999999999994,285.69399999999996,20,"[-1.027   0.4619 -0.3239  0.2955  0.1581  0.1581  0.245   0.6895  0.1581
  0.2955  0.2955 -0.3239  0.2713 -0.3239 -0.3239  0.2713  0.1552  0.1581
  0.1581  0.1581]"
684,O[C@@H](CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3)c4ccc(O)c5NC(=O)C=Cc45,2.16,1.5712999999999995,640.8250000000002,47,"[-0.2893  0.1193 -0.2035 -0.7096 -0.2035  0.1441  0.1441  0.1441  0.1441
  0.1441  0.1441  0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2051  0.1441
 -0.2035 -0.0684 -0.2783  0.4833 -0.5188  0.4619  0.1581  0.1581  0.1581
  0.1581  0.2713  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581  0.136
  0.1581  0.1581  0.5437 -0.2893  0.2955 -0.3239 -0.8186  0.1788  0.1581
  0.1581  0.2955]"
1286,COc1ccc(NC(=O)C=C)cc1,1.68,0.3754999999999999,177.203,13,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.4619 -0.5188 -0.2783 -0.1526
  0.1551  0.1551  0.1581  0.1581]"
1679,COc1ccc2c(C)nc(NC(=N)N)nc2c1,-0.51,-0.71161,231.25900000000001,17,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.2955   0.136    0.08452
 -0.3239   0.4619  -0.5188  -0.2783   0.08387 -1.019   -0.3239   0.2955
  0.1581 ]"
3096,Brc1ccc(s1)N2C[C@@]3(CN4CCC3CC4)OC2=O,2.0,1.0866000000000002,343.24600000000015,19,"[ 0.8456  0.198   0.1581  0.1581  0.4619  0.6237 -0.4458 -0.2035 -0.2051
 -0.2035 -0.3187 -0.2035  0.1441  0.      0.1441 -0.2035 -0.0684 -0.2783
  0.4833]"
1120,CC(=O)Nc1ccc2c(c1)c(cn2CCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,2.71,0.3729799999999997,415.4570000000001,31,"[ 0.1441  -0.2783  -0.1526  -0.5188   0.4619   0.1581   0.1581   0.2955
  0.2955   0.1581   0.2713   0.1581  -0.3239  -0.0516  -0.2035  -0.2893
  0.2713   0.1581   0.4619  -0.5188  -0.2051   0.1441   0.1441  -0.3239
 -0.3239   0.1581   0.136    0.0017   0.01508  0.2955  -0.3239 ]"
504,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,1.49,1.3427999999999998,307.437,23,"[-0.2035 -0.3187 -0.2051  0.1441  0.1441 -0.2051  0.1441 -0.2051  0.1441
 -0.0684  0.1193  0.136   0.1581  0.1581  0.1581  0.1581  0.1581  0.136
  0.1581  0.1581  0.1581  0.1581  0.1581]"
3350,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,0.48,1.1951999999999998,259.13599999999997,16,"[ 0.1441 -0.2051 -0.4195  0.5437  0.245   0.6895  0.1581  0.1581  0.1581
  0.245   0.6895 -0.2783  0.1836 -0.2035 -0.2035 -0.7096]"
1647,[O-][S+](CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)c4ccccc4,-0.51,1.3355,404.4910000000001,29,"[-0.3339 -0.0024 -0.2035  0.1441  0.     -0.2783 -0.1526 -0.4458 -0.4458
 -0.2783 -0.1526  0.4619  0.1581  0.1581  0.1581  0.1581  0.1581  0.4619
  0.1581  0.1581  0.1581  0.1581  0.1581  0.1893  0.1581  0.1581  0.1581
  0.1581  0.1581]"
3493,CS(=O)(=O)Cc1cc(nc(n1)c2ccc3[nH]ccc3c2)N4CCOCC4,2.06,-0.5450999999999999,372.4500000000003,26,"[-0.2035 -0.0024 -0.3339 -0.3339 -0.0516  0.136   0.1581  0.4619 -0.3239
  0.2713 -0.3239  0.2713  0.1581  0.1581  0.2955 -0.3239  0.1581  0.1581
  0.2955  0.1581 -0.4458 -0.2035 -0.2035 -0.0684 -0.2035 -0.2035]"
3668,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cscn4,0.02,0.7101200000000003,481.6470000000002,33,"[ 0.1441   0.1441   0.1193  -0.3187  -0.2035   0.1441  -0.2035  -1.019
 -0.2783   0.1129   0.136    0.1581   0.1581   0.136    0.08452  0.1581
  0.1581   0.136   -0.3239   0.2955   0.1581   0.1581   0.6237   0.2955
 -0.8186   0.1788  -0.3239  -0.0516   0.136    0.1581   0.6237   0.1581
 -0.3239 ]"
659,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,2.22,1.6580999999999997,334.21000000000004,22,"[-1.027   0.4619 -0.3239  0.4619 -1.027   0.2955  0.1581  0.4619 -0.5188
 -0.0516  0.136   0.1581  0.1581  0.245   0.6895  0.245   0.6895  0.1581
  0.1581  0.1581  0.2955 -0.3239]"
4051,CN(C)C[C@H](O)Cc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,2.19,-0.008299999999999974,404.9820000000003,28,"[-0.2035 -0.3187 -0.2035 -0.2035 -0.2051 -0.2893 -0.0516  0.136   0.1581
  0.1581  0.245   0.6895  0.136   0.1581 -0.2783  0.1129 -0.7096 -0.2035
  0.      0.1441  0.      0.1441  0.      0.1441  0.      0.1441  0.1441
  0.1441]"
3843,OCCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.05,0.8031000000000001,389.8640000000001,26,"[-0.2893 -0.2035 -0.2035 -0.4458 -0.2783 -0.1526 -0.2051 -0.0516  0.136
  0.1581  0.1581  0.1581  0.1581  0.4619 -0.7096 -0.2783  0.1129  0.136
  0.1581  0.2955  0.1581  0.245   0.6895  0.6237  0.2955 -0.3239]"
3693,OC(=O)c1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.83,1.8323999999999998,463.4050000000002,31,"[-0.2893 -0.2783  0.1129  0.136   0.1581  0.1581  0.1581  0.1581  0.4619
 -0.4458 -0.2035  0.1441  0.     -0.2035 -0.3187 -0.2035  0.1441 -0.2051
  0.1441 -0.2035 -0.4195  0.5437  0.1581  0.1581  0.245   0.6895  0.245
  0.6895  0.1581  0.1441 -0.2035]"
4013,C[C@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,2.86,0.9555199999999997,353.36100000000005,26,"[ 0.1441   0.1193  -0.4195   0.5437  -0.3239   0.4619  -0.5188   0.4619
  0.1581   0.136    0.08452 -0.3239  -0.3239   0.136    0.08452 -0.3239
  0.136    0.0017   0.01508  0.136    0.1581   0.1581   0.       0.4202
  0.1581  -0.3239 ]"
4129,CCCCC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4ccncc4,1.4,1.7340999999999995,410.86100000000016,29,"[ 0.1441  0.1441  0.1441  0.1441  0.1193 -0.3239 -0.3239 -0.8186  0.1788
  0.2955 -0.3239  0.2955  0.1581  0.245   0.6895  0.1581  0.1581  0.2955
  0.5437 -0.2893  0.2955 -0.8186  0.1788  0.136   0.1581  0.1581 -0.3239
  0.1581  0.1581]"
